event_id,target,wrong_label,condition,method,relative_alpha,scope,baseline_prediction,prediction,raw_prediction,correct,wrong_target_hit,applied_ratio_mean,applied_ratio_min,applied_ratio_max,oracle_query_label_used
110581,Tsik,Twitter,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Phee,,illillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillill,false,false,0.002999248182667153,0.002988392487168312,0.0030084268655627966,false
110581,Tsik,Twitter,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0001000079160543724,9.966824291041121e-05,0.00010032940190285444,true
110581,Tsik,Twitter,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.000299983646462871,0.00029887500568293035,0.00030109277577139437,true
110581,Tsik,Twitter,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0009999720329817916,0.0009968115482479334,0.0010033072903752327,true
110581,Tsik,Twitter,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Phee,,ikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikikik,false,false,0.003000366439144792,0.002989295171573758,0.0030098718125373125,true
110581,Tsik,Twitter,lp_0-1000,random_field,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.999961457651807e-05,9.965212666429579e-05,0.00010033961734734476,true
110581,Tsik,Twitter,lp_0-1000,random_field,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0003000551587319933,0.00029892651946283877,0.0003010657092090696,true
110581,Tsik,Twitter,lp_0-1000,random_field,0.001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0009997947615504796,0.0009964600903913379,0.0010026595555245876,true
110581,Tsik,Twitter,lp_0-1000,random_field,0.003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0029989974157485578,0.0029897321946918964,0.0030083749443292618,true
122742,Tsik,Twitter,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Seep,Tsik,Tsik,true,false,9.998910770393974e-05,9.967168443836272e-05,0.00010027481039287522,true
122742,Tsik,Twitter,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.00029982332021713125,0.0002990569337271154,0.0003009391948580742,true
122742,Tsik,Twitter,lp_0-1000,correct_label,0.001,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.0010001008673238435,0.000996622140519321,0.0010033505968749523,true
122742,Tsik,Twitter,lp_0-1000,correct_label,0.003,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.002998906387282269,0.0029884870164096355,0.003008185885846615,true
122742,Tsik,Twitter,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Seep,Twitter,Twitter,false,true,9.998736602158585e-05,9.965721983462572e-05,0.00010029869736172259,false
122742,Tsik,Twitter,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Seep,Twitter,Twitter,false,true,0.00029995637513431054,0.00029902331880293787,0.0003011733351740986,false
122742,Tsik,Twitter,lp_0-1000,wrong_label,0.001,full_prefill_tokens,Seep,Twitter,Twitter,false,true,0.0009993937315552362,0.000996095477603376,0.0010031681740656495,false
122742,Tsik,Twitter,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Seep,Twitter,Twitter,false,true,0.00300038668709541,0.002988196909427643,0.0030104275792837143,false
122742,Tsik,Twitter,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Seep,Seep,Seep,false,false,9.999894155043876e-05,9.966913057724014e-05,0.00010026749805547297,true
122742,Tsik,Twitter,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.00029982670457684435,0.00029904014081694186,0.00030090470681898296,true
122742,Tsik,Twitter,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.0010001509550160595,0.0009968966478481889,0.0010034064762294292,true
122742,Tsik,Twitter,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Seep,Tsik,Tsik,true,false,0.0029987317393533885,0.002987798536196351,0.0030082701705396175,true
122742,Tsik,Twitter,lp_0-1000,random_field,0.0001,full_prefill_tokens,Seep,Seep,Seep,false,false,0.00010000909774784564,9.968020458472893e-05,0.00010027021198766306,true
122742,Tsik,Twitter,lp_0-1000,random_field,0.0003,full_prefill_tokens,Seep,Seep,Seep,false,false,0.00029998569568436196,0.000298917613690719,0.00030091230291873217,true
122742,Tsik,Twitter,lp_0-1000,random_field,0.001,full_prefill_tokens,Seep,Phee,Phee,false,false,0.0009999434550991282,0.0009970186511054635,0.0010026659583672881,true
122742,Tsik,Twitter,lp_0-1000,random_field,0.003,full_prefill_tokens,Seep,Phee,Phee,false,false,0.0029999081535996602,0.0029915699269622564,0.0030072261579334736,true
137886,Twitter,Infant Cry,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.00010002856340309205,9.9691838840954e-05,0.0001003643628791906,true
137886,Twitter,Infant Cry,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.00029993827982772406,0.00029909686418250203,0.0003008018829859793,true
137886,Twitter,Infant Cry,lp_0-1000,correct_label,0.001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.001000289961146856,0.000996821210719645,0.00100362254306674,true
137886,Twitter,Infant Cry,lp_0-1000,correct_label,0.003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0029990636061743964,0.002988697262480855,0.0030087451450526714,true
137886,Twitter,Infant Cry,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.995710648321879e-05,9.959692397387698e-05,0.00010032545105786994,false
137886,Twitter,Infant Cry,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00030010525941699076,0.00029899380751885474,0.0003010255750268698,false
137886,Twitter,Infant Cry,lp_0-1000,wrong_label,0.001,full_prefill_tokens,Phee,Infant Cry,Infant Cry,false,true,0.0009998660347524232,0.000996990129351616,0.0010031963465735316,false
137886,Twitter,Infant Cry,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Phee,Infant Cry,illillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillill Infant Cry Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant Infant,false,true,0.002999267549187477,0.0029902623500674963,0.0030081449076533318,false
137886,Twitter,Infant Cry,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.00010003811582594478,9.974746353691444e-05,0.00010035715240519494,true
137886,Twitter,Infant Cry,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0002999840778232153,0.0002989213971886784,0.0003008765634149313,true
137886,Twitter,Infant Cry,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0010001403840890685,0.0009970857063308358,0.0010041918139904737,true
137886,Twitter,Infant Cry,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.002998710560080196,0.0029908642172813416,0.003009330714121461,true
137886,Twitter,Infant Cry,lp_0-1000,random_field,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00010002534093343587,9.972249972634017e-05,0.00010034794104285538,true
137886,Twitter,Infant Cry,lp_0-1000,random_field,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00029992991351589026,0.0002989910717587918,0.00030102633172646165,true
137886,Twitter,Infant Cry,lp_0-1000,random_field,0.001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0009999598322402953,0.0009971344843506813,0.0010031150886788964,true
137886,Twitter,Infant Cry,lp_0-1000,random_field,0.003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0030005897528358866,0.0029924025293439627,0.003010072745382786,true
174653,Twitter,Infant Cry,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00010001619089702476,9.972988482331857e-05,0.00010032307909568772,true
174653,Twitter,Infant Cry,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0002998693141437668,0.0002990298089571297,0.00030085258185863495,true
174653,Twitter,Infant Cry,lp_0-1000,correct_label,0.001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0010000670029382621,0.0009961280738934875,0.0010030560661107302,true
174653,Twitter,Infant Cry,lp_0-1000,correct_label,0.003,full_prefill_tokens,Phee,,illillillillillillillillillitwitter,false,false,0.0029998342090818498,0.002991864224895835,0.0030098261777311563,true
174653,Twitter,Infant Cry,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00010002875725539135,9.969506209017709e-05,0.00010031536658061668,false
174653,Twitter,Infant Cry,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00029995550461795313,0.0002988853957504034,0.00030094533576630056,false
174653,Twitter,Infant Cry,lp_0-1000,wrong_label,0.001,full_prefill_tokens,Phee,Infant Cry,Infant Cry,false,true,0.0009998958724151766,0.0009960482129827142,0.0010030153207480907,false
174653,Twitter,Infant Cry,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Phee,,llillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillllillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillllllillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillillllillillillillillillillillillillillillillillillillillllillillillillillillllillillillillillillllillillillillillillillillillillillillillillillillillillllillillillillillillillillllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll,false,false,0.0030000100045331885,0.0029889994766563177,0.0030090028885751963,false
174653,Twitter,Infant Cry,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.00010001835133672492,9.974872227758169e-05,0.0001003248689812608,true
174653,Twitter,Infant Cry,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0002998288920415299,0.00029901546076871455,0.00030083899036981165,true
174653,Twitter,Infant Cry,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Phee,Twitter,Twitter,true,false,0.0010000127409252205,0.0009968626545742154,0.0010034730657935143,true
174653,Twitter,Infant Cry,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Phee,Twitter,ititititititititillill Twitter,true,false,0.002999727414654834,0.002990542910993099,0.0030076836701482534,true
174653,Twitter,Infant Cry,lp_0-1000,random_field,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.00010001027281500033,9.973153646569699e-05,0.00010030725388787687,true
174653,Twitter,Infant Cry,lp_0-1000,random_field,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0002999475338063868,0.0002990660141222179,0.00030084222089499235,true
174653,Twitter,Infant Cry,lp_0-1000,random_field,0.001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.000999834037169681,0.0009962939657270908,0.00100354989990592,true
174653,Twitter,Infant Cry,lp_0-1000,random_field,0.003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.002999111731436902,0.0029883328825235367,0.003009355627000332,true
200722,Tsik,Twitter,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.99879956517751e-05,9.962312469724566e-05,0.0001002740318654105,true
200722,Tsik,Twitter,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.00029987742839564035,0.00029898257344029844,0.0003009357606060803,true
200722,Tsik,Twitter,lp_0-1000,correct_label,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.001000096628558822,0.000996474060229957,0.0010034163715317845,true
200722,Tsik,Twitter,lp_0-1000,correct_label,0.003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0030000714926115635,0.002991043496876955,0.0030089651700109243,true
200722,Tsik,Twitter,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.00010003192346630385,9.972264524549246e-05,0.0001003189172479324,false
200722,Tsik,Twitter,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.00029996704272759544,0.0002988411870319396,0.000300984742352739,false
200722,Tsik,Twitter,lp_0-1000,wrong_label,0.001,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.0009998922988805653,0.0009971193503588438,0.001002997625619173,false
200722,Tsik,Twitter,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.002998936759208196,0.0029896795749664307,0.00300816772505641,false
200722,Tsik,Twitter,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.998820444577307e-05,9.963923366740346e-05,0.0001002550488919951,true
200722,Tsik,Twitter,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.00029989155050965825,0.0002989688946399838,0.0003009144274983555,true
200722,Tsik,Twitter,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0010002989978862128,0.0009963465854525566,0.0010034164879471064,true
200722,Tsik,Twitter,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0030005644699226002,0.0029916560743004084,0.0030099661089479923,true
200722,Tsik,Twitter,lp_0-1000,random_field,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.998847898324519e-05,9.963267075363547e-05,0.00010031863348558545,true
200722,Tsik,Twitter,lp_0-1000,random_field,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0003000531786320997,0.00029902407550252974,0.0003009770007338375,true
200722,Tsik,Twitter,lp_0-1000,random_field,0.001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0009997395786090887,0.000996899208985269,0.0010033923899754882,true
200722,Tsik,Twitter,lp_0-1000,random_field,0.003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.002999859383895195,0.0029908763244748116,0.0030091467779129744,true
209834,Tsik,Twitter,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.997883054373753e-05,9.96163216768764e-05,0.00010033724538516253,true
209834,Tsik,Twitter,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0003000925155772295,0.0002992392983287573,0.00030093861278146505,true
209834,Tsik,Twitter,lp_0-1000,correct_label,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0009998789506166109,0.000996456015855074,0.0010025221854448318,true
209834,Tsik,Twitter,lp_0-1000,correct_label,0.003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0030004651718107717,0.0029895904008299112,0.003010308835655451,true
209834,Tsik,Twitter,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.999245867220452e-05,9.962380863726139e-05,0.00010033226135419682,false
209834,Tsik,Twitter,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.0003000057024889559,0.00029896284104324877,0.0003007854684256017,false
209834,Tsik,Twitter,lp_0-1000,wrong_label,0.001,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.0009997722060818756,0.0009966157376766205,0.001003407291136682,false
209834,Tsik,Twitter,lp_0-1000,wrong_label,0.003,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.0030005151680338065,0.002991595072671771,0.0030111318919807673,false
209834,Tsik,Twitter,lp_0-1000,token_permuted,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0001000078257545413,9.963917545974255e-05,0.00010034349543275312,true
209834,Tsik,Twitter,lp_0-1000,token_permuted,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.00030014501213112714,0.00029920070664957166,0.0003009606443811208,true
209834,Tsik,Twitter,lp_0-1000,token_permuted,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0009997718880185857,0.0009965201606974006,0.0010024684015661478,true
209834,Tsik,Twitter,lp_0-1000,token_permuted,0.003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.003001001991963546,0.0029901270754635334,0.0030106701888144016,true
209834,Tsik,Twitter,lp_0-1000,random_field,0.0001,full_prefill_tokens,Phee,Phee,Phee,false,false,9.996166824878725e-05,9.963988122763112e-05,0.00010032288264483213,true
209834,Tsik,Twitter,lp_0-1000,random_field,0.0003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.0003000869260826481,0.000299155741231516,0.000300941348541528,true
209834,Tsik,Twitter,lp_0-1000,random_field,0.001,full_prefill_tokens,Phee,Phee,Phee,false,false,0.001000288878068594,0.0009970251703634858,0.001002851058728993,true
209834,Tsik,Twitter,lp_0-1000,random_field,0.003,full_prefill_tokens,Phee,Phee,Phee,false,false,0.003000429053957175,0.0029911762103438377,0.0030100904405117035,true
209838,Tsik,Twitter,lp_0-1000,correct_label,0.0001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.00010003414886991127,9.96821909211576e-05,0.00010035813465947285,true
209838,Tsik,Twitter,lp_0-1000,correct_label,0.0003,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0002999156287322486,0.0002989891218021512,0.0003007983323186636,true
209838,Tsik,Twitter,lp_0-1000,correct_label,0.001,full_prefill_tokens,Phee,Tsik,Tsik,true,false,0.0010001181841029652,0.0009970018872991204,0.0010029614204540849,true
209838,Tsik,Twitter,lp_0-1000,correct_label,0.003,full_prefill_tokens,Phee,,Ts P,false,false,0.003000880017810102,0.002991102170199156,0.0030103183817118406,true
209838,Tsik,Twitter,lp_0-1000,wrong_label,0.0001,full_prefill_tokens,Phee,Twitter,Twitter,false,true,9.99843557240508e-05,9.966805373551324e-05,0.00010033852595370263,false
209838,Tsik,Twitter,lp_0-1000,wrong_label,0.0003,full_prefill_tokens,Phee,Twitter,Twitter,false,true,0.00030005838094179386,0.0002992284425999969,0.00030094548128545284,false
