event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
595018,Trill,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.2944082021713257,""mean_token_logprob"":-1.2944082021713257,""token_logprobs"":[-1.2944082021713257]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6069082021713257,""mean_token_logprob"":-1.6069082021713257,""token_logprobs"":[-1.6069082021713257]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6069082021713257,""mean_token_logprob"":-1.6069082021713257,""token_logprobs"":[-1.6069082021713257]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.3569083213806152,""mean_token_logprob"":-3.3569083213806152,""token_logprobs"":[-3.3569083213806152]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.7944083213806152,""mean_token_logprob"":-3.7944083213806152,""token_logprobs"":[-3.7944083213806152]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6694082021713257,""mean_token_logprob"":-1.6694082021713257,""token_logprobs"":[-1.6694082021713257]}]",F,false
598116,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.5118242502212524,""mean_token_logprob"":-1.5118242502212524,""token_logprobs"":[-1.5118242502212524]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5118242502212524,""mean_token_logprob"":-1.5118242502212524,""token_logprobs"":[-1.5118242502212524]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4493242502212524,""mean_token_logprob"":-1.4493242502212524,""token_logprobs"":[-1.4493242502212524]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.636824131011963,""mean_token_logprob"":-3.636824131011963,""token_logprobs"":[-3.636824131011963]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.511824131011963,""mean_token_logprob"":-3.511824131011963,""token_logprobs"":[-3.511824131011963]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6368242502212524,""mean_token_logprob"":-1.6368242502212524,""token_logprobs"":[-1.6368242502212524]}]",B,false
598781,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.4544683694839478,""mean_token_logprob"":-1.4544683694839478,""token_logprobs"":[-1.4544683694839478]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4544683694839478,""mean_token_logprob"":-1.4544683694839478,""token_logprobs"":[-1.4544683694839478]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5169683694839478,""mean_token_logprob"":-1.5169683694839478,""token_logprobs"":[-1.5169683694839478]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.766968250274658,""mean_token_logprob"":-3.766968250274658,""token_logprobs"":[-3.766968250274658]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.641968250274658,""mean_token_logprob"":-3.641968250274658,""token_logprobs"":[-3.641968250274658]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7669683694839478,""mean_token_logprob"":-1.7669683694839478,""token_logprobs"":[-1.7669683694839478]}]",F,false
609454,Infant Cry,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.4604570865631104,""mean_token_logprob"":-1.4604570865631104,""token_logprobs"":[-1.4604570865631104]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5229570865631104,""mean_token_logprob"":-1.5229570865631104,""token_logprobs"":[-1.5229570865631104]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6479570865631104,""mean_token_logprob"":-1.6479570865631104,""token_logprobs"":[-1.6479570865631104]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.4604570865631104,""mean_token_logprob"":-3.4604570865631104,""token_logprobs"":[-3.4604570865631104]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.8979570865631104,""mean_token_logprob"":-3.8979570865631104,""token_logprobs"":[-3.8979570865631104]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5229570865631104,""mean_token_logprob"":-1.5229570865631104,""token_logprobs"":[-1.5229570865631104]}]",F,true
610080,Tsik,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.252455711364746,""mean_token_logprob"":-1.252455711364746,""token_logprobs"":[-1.252455711364746]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.502455711364746,""mean_token_logprob"":-1.502455711364746,""token_logprobs"":[-1.502455711364746]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.627455711364746,""mean_token_logprob"":-1.627455711364746,""token_logprobs"":[-1.627455711364746]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.127455711364746,""mean_token_logprob"":-4.127455711364746,""token_logprobs"":[-4.127455711364746]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.439955711364746,""mean_token_logprob"":-4.439955711364746,""token_logprobs"":[-4.439955711364746]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.689955711364746,""mean_token_logprob"":-1.689955711364746,""token_logprobs"":[-1.689955711364746]}]",F,false
614582,Tsik,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.1970810890197754,""mean_token_logprob"":-1.1970810890197754,""token_logprobs"":[-1.1970810890197754]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4470810890197754,""mean_token_logprob"":-1.4470810890197754,""token_logprobs"":[-1.4470810890197754]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6345810890197754,""mean_token_logprob"":-1.6345810890197754,""token_logprobs"":[-1.6345810890197754]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.9470810890197754,""mean_token_logprob"":-3.9470810890197754,""token_logprobs"":[-3.9470810890197754]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.509581089019775,""mean_token_logprob"":-4.509581089019775,""token_logprobs"":[-4.509581089019775]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8845810890197754,""mean_token_logprob"":-1.8845810890197754,""token_logprobs"":[-1.8845810890197754]}]",F,false
614794,Tsik,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3077683448791504,""mean_token_logprob"":-1.3077683448791504,""token_logprobs"":[-1.3077683448791504]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4952683448791504,""mean_token_logprob"":-1.4952683448791504,""token_logprobs"":[-1.4952683448791504]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6827683448791504,""mean_token_logprob"":-1.6827683448791504,""token_logprobs"":[-1.6827683448791504]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.6827683448791504,""mean_token_logprob"":-3.6827683448791504,""token_logprobs"":[-3.6827683448791504]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.6202683448791504,""mean_token_logprob"":-3.6202683448791504,""token_logprobs"":[-3.6202683448791504]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7452683448791504,""mean_token_logprob"":-1.7452683448791504,""token_logprobs"":[-1.7452683448791504]}]",F,false
622260,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3993293046951294,""mean_token_logprob"":-1.3993293046951294,""token_logprobs"":[-1.3993293046951294]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3993293046951294,""mean_token_logprob"":-1.3993293046951294,""token_logprobs"":[-1.3993293046951294]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6493293046951294,""mean_token_logprob"":-1.6493293046951294,""token_logprobs"":[-1.6493293046951294]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.96182918548584,""mean_token_logprob"":-3.96182918548584,""token_logprobs"":[-3.96182918548584]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.71182918548584,""mean_token_logprob"":-3.71182918548584,""token_logprobs"":[-3.71182918548584]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5868293046951294,""mean_token_logprob"":-1.5868293046951294,""token_logprobs"":[-1.5868293046951294]}]",F,false
622312,Tsik,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.2198559045791626,""mean_token_logprob"":-1.2198559045791626,""token_logprobs"":[-1.2198559045791626]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5323559045791626,""mean_token_logprob"":-1.5323559045791626,""token_logprobs"":[-1.5323559045791626]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6573559045791626,""mean_token_logprob"":-1.6573559045791626,""token_logprobs"":[-1.6573559045791626]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.969855785369873,""mean_token_logprob"":-3.969855785369873,""token_logprobs"":[-3.969855785369873]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.094855785369873,""mean_token_logprob"":-4.094855785369873,""token_logprobs"":[-4.094855785369873]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7198559045791626,""mean_token_logprob"":-1.7198559045791626,""token_logprobs"":[-1.7198559045791626]}]",F,false
622320,Trill,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.2567884922027588,""mean_token_logprob"":-1.2567884922027588,""token_logprobs"":[-1.2567884922027588]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5692884922027588,""mean_token_logprob"":-1.5692884922027588,""token_logprobs"":[-1.5692884922027588]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6942884922027588,""mean_token_logprob"":-1.6942884922027588,""token_logprobs"":[-1.6942884922027588]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.569288492202759,""mean_token_logprob"":-3.569288492202759,""token_logprobs"":[-3.569288492202759]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.13178825378418,""mean_token_logprob"":-4.13178825378418,""token_logprobs"":[-4.13178825378418]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7567884922027588,""mean_token_logprob"":-1.7567884922027588,""token_logprobs"":[-1.7567884922027588]}]",F,false
622417,Seep,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.2605739831924438,""mean_token_logprob"":-1.2605739831924438,""token_logprobs"":[-1.2605739831924438]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3855739831924438,""mean_token_logprob"":-1.3855739831924438,""token_logprobs"":[-1.3855739831924438]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6980739831924438,""mean_token_logprob"":-1.6980739831924438,""token_logprobs"":[-1.6980739831924438]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.3230738639831543,""mean_token_logprob"":-3.3230738639831543,""token_logprobs"":[-3.3230738639831543]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.323073863983154,""mean_token_logprob"":-4.323073863983154,""token_logprobs"":[-4.323073863983154]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7605739831924438,""mean_token_logprob"":-1.7605739831924438,""token_logprobs"":[-1.7605739831924438]}]",F,false
622758,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.6088387966156006,""mean_token_logprob"":-1.6088387966156006,""token_logprobs"":[-1.6088387966156006]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4213387966156006,""mean_token_logprob"":-1.4213387966156006,""token_logprobs"":[-1.4213387966156006]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4838387966156006,""mean_token_logprob"":-1.4838387966156006,""token_logprobs"":[-1.4838387966156006]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.2963387966156006,""mean_token_logprob"":-3.2963387966156006,""token_logprobs"":[-3.2963387966156006]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.2338387966156006,""mean_token_logprob"":-3.2338387966156006,""token_logprobs"":[-3.2338387966156006]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7338387966156006,""mean_token_logprob"":-1.7338387966156006,""token_logprobs"":[-1.7338387966156006]}]",A,false
623382,Seep,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3099497556686401,""mean_token_logprob"":-1.3099497556686401,""token_logprobs"":[-1.3099497556686401]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3724497556686401,""mean_token_logprob"":-1.3724497556686401,""token_logprobs"":[-1.3724497556686401]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.8099497556686401,""mean_token_logprob"":-1.8099497556686401,""token_logprobs"":[-1.8099497556686401]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.6224498748779297,""mean_token_logprob"":-3.6224498748779297,""token_logprobs"":[-3.6224498748779297]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.8724498748779297,""mean_token_logprob"":-3.8724498748779297,""token_logprobs"":[-3.8724498748779297]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7474497556686401,""mean_token_logprob"":-1.7474497556686401,""token_logprobs"":[-1.7474497556686401]}]",F,false
623573,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.2669637203216553,""mean_token_logprob"":-1.2669637203216553,""token_logprobs"":[-1.2669637203216553]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5794637203216553,""mean_token_logprob"":-1.5794637203216553,""token_logprobs"":[-1.5794637203216553]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.7044637203216553,""mean_token_logprob"":-1.7044637203216553,""token_logprobs"":[-1.7044637203216553]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.204463958740234,""mean_token_logprob"":-4.204463958740234,""token_logprobs"":[-4.204463958740234]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.579463958740234,""mean_token_logprob"":-4.579463958740234,""token_logprobs"":[-4.579463958740234]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7669637203216553,""mean_token_logprob"":-1.7669637203216553,""token_logprobs"":[-1.7669637203216553]}]",F,false
623621,Seep,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3358194828033447,""mean_token_logprob"":-1.3358194828033447,""token_logprobs"":[-1.3358194828033447]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3358194828033447,""mean_token_logprob"":-1.3358194828033447,""token_logprobs"":[-1.3358194828033447]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6483194828033447,""mean_token_logprob"":-1.6483194828033447,""token_logprobs"":[-1.6483194828033447]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.1483194828033447,""mean_token_logprob"":-3.1483194828033447,""token_logprobs"":[-3.1483194828033447]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.6483194828033447,""mean_token_logprob"":-3.6483194828033447,""token_logprobs"":[-3.6483194828033447]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8983194828033447,""mean_token_logprob"":-1.8983194828033447,""token_logprobs"":[-1.8983194828033447]}]",F,false
623676,Infant Cry,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.4708490371704102,""mean_token_logprob"":-1.4708490371704102,""token_logprobs"":[-1.4708490371704102]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5333490371704102,""mean_token_logprob"":-1.5333490371704102,""token_logprobs"":[-1.5333490371704102]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5958490371704102,""mean_token_logprob"":-1.5958490371704102,""token_logprobs"":[-1.5958490371704102]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.40834903717041,""mean_token_logprob"":-3.40834903717041,""token_logprobs"":[-3.40834903717041]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.78334903717041,""mean_token_logprob"":-3.78334903717041,""token_logprobs"":[-3.78334903717041]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5958490371704102,""mean_token_logprob"":-1.5958490371704102,""token_logprobs"":[-1.5958490371704102]}]",F,true
623691,Infant Cry,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.418354868888855,""mean_token_logprob"":-1.418354868888855,""token_logprobs"":[-1.418354868888855]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.480854868888855,""mean_token_logprob"":-1.480854868888855,""token_logprobs"":[-1.480854868888855]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.605854868888855,""mean_token_logprob"":-1.605854868888855,""token_logprobs"":[-1.605854868888855]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.4808549880981445,""mean_token_logprob"":-3.4808549880981445,""token_logprobs"":[-3.4808549880981445]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.0433549880981445,""mean_token_logprob"":-4.0433549880981445,""token_logprobs"":[-4.0433549880981445]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.605854868888855,""mean_token_logprob"":-1.605854868888855,""token_logprobs"":[-1.605854868888855]}]",F,true
623713,Seep,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.4342505931854248,""mean_token_logprob"":-1.4342505931854248,""token_logprobs"":[-1.4342505931854248]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3717505931854248,""mean_token_logprob"":-1.3717505931854248,""token_logprobs"":[-1.3717505931854248]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6842505931854248,""mean_token_logprob"":-1.6842505931854248,""token_logprobs"":[-1.6842505931854248]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.246750593185425,""mean_token_logprob"":-3.246750593185425,""token_logprobs"":[-3.246750593185425]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.684250593185425,""mean_token_logprob"":-3.684250593185425,""token_logprobs"":[-3.684250593185425]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7467505931854248,""mean_token_logprob"":-1.7467505931854248,""token_logprobs"":[-1.7467505931854248]}]",A,false
623831,Tsik,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3179295063018799,""mean_token_logprob"":-1.3179295063018799,""token_logprobs"":[-1.3179295063018799]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4429295063018799,""mean_token_logprob"":-1.4429295063018799,""token_logprobs"":[-1.4429295063018799]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6304295063018799,""mean_token_logprob"":-1.6304295063018799,""token_logprobs"":[-1.6304295063018799]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.75542950630188,""mean_token_logprob"":-3.75542950630188,""token_logprobs"":[-3.75542950630188]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.505429267883301,""mean_token_logprob"":-4.505429267883301,""token_logprobs"":[-4.505429267883301]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8179295063018799,""mean_token_logprob"":-1.8179295063018799,""token_logprobs"":[-1.8179295063018799]}]",F,false
624179,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.6135494709014893,""mean_token_logprob"":-1.6135494709014893,""token_logprobs"":[-1.6135494709014893]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3635494709014893,""mean_token_logprob"":-1.3635494709014893,""token_logprobs"":[-1.3635494709014893]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3635494709014893,""mean_token_logprob"":-1.3635494709014893,""token_logprobs"":[-1.3635494709014893]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.9260494709014893,""mean_token_logprob"":-3.9260494709014893,""token_logprobs"":[-3.9260494709014893]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.9260494709014893,""mean_token_logprob"":-3.9260494709014893,""token_logprobs"":[-3.9260494709014893]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7385494709014893,""mean_token_logprob"":-1.7385494709014893,""token_logprobs"":[-1.7385494709014893]}]",A,false
624712,Trill,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.393674612045288,""mean_token_logprob"":-1.393674612045288,""token_logprobs"":[-1.393674612045288]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.518674612045288,""mean_token_logprob"":-1.518674612045288,""token_logprobs"":[-1.518674612045288]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.581174612045288,""mean_token_logprob"":-1.581174612045288,""token_logprobs"":[-1.581174612045288]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.518674612045288,""mean_token_logprob"":-3.518674612045288,""token_logprobs"":[-3.518674612045288]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.206174850463867,""mean_token_logprob"":-4.206174850463867,""token_logprobs"":[-4.206174850463867]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.643674612045288,""mean_token_logprob"":-1.643674612045288,""token_logprobs"":[-1.643674612045288]}]",F,false
625053,Twitter,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.4393576383590698,""mean_token_logprob"":-1.4393576383590698,""token_logprobs"":[-1.4393576383590698]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3768576383590698,""mean_token_logprob"":-1.3768576383590698,""token_logprobs"":[-1.3768576383590698]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3768576383590698,""mean_token_logprob"":-1.3768576383590698,""token_logprobs"":[-1.3768576383590698]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-4.251857757568359,""mean_token_logprob"":-4.251857757568359,""token_logprobs"":[-4.251857757568359]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.126857757568359,""mean_token_logprob"":-4.126857757568359,""token_logprobs"":[-4.126857757568359]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6893576383590698,""mean_token_logprob"":-1.6893576383590698,""token_logprobs"":[-1.6893576383590698]}]",A,false
628729,Infant Cry,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.6856186389923096,""mean_token_logprob"":-1.6856186389923096,""token_logprobs"":[-1.6856186389923096]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5606186389923096,""mean_token_logprob"":-1.5606186389923096,""token_logprobs"":[-1.5606186389923096]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6231186389923096,""mean_token_logprob"":-1.6231186389923096,""token_logprobs"":[-1.6231186389923096]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.3106186389923096,""mean_token_logprob"":-3.3106186389923096,""token_logprobs"":[-3.3106186389923096]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.3731186389923096,""mean_token_logprob"":-3.3731186389923096,""token_logprobs"":[-3.3731186389923096]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.4356186389923096,""mean_token_logprob"":-1.4356186389923096,""token_logprobs"":[-1.4356186389923096]}]",E,false
631448,Trill,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.3344131708145142,""mean_token_logprob"":-1.3344131708145142,""token_logprobs"":[-1.3344131708145142]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5219131708145142,""mean_token_logprob"":-1.5219131708145142,""token_logprobs"":[-1.5219131708145142]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.6469131708145142,""mean_token_logprob"":-1.6469131708145142,""token_logprobs"":[-1.6469131708145142]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.4594130516052246,""mean_token_logprob"":-3.4594130516052246,""token_logprobs"":[-3.4594130516052246]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.7719130516052246,""mean_token_logprob"":-3.7719130516052246,""token_logprobs"":[-3.7719130516052246]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6469131708145142,""mean_token_logprob"":-1.6469131708145142,""token_logprobs"":[-1.6469131708145142]}]",F,false
