event_id,recording_id,target,prompt_name,prediction_mean,prediction_sum,correct_mean,correct_sum,candidate_scores_json
223262,2019_12_0,Infant Cry,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.264925956726074,""mean_token_logprob"":-3.088308652242025,""token_logprobs"":[-9.264225959777832,-2.7418097943154862e-06,-0.0006972504197619855]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.1337188482284546,""mean_token_logprob"":-0.5668594241142273,""token_logprobs"":[-1.1337085962295532,-1.0251946150674485e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.033339262008667,""mean_token_logprob"":-0.5166696310043335,""token_logprobs"":[-1.0333387851715088,-4.768370445162873e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.221597194671631,""mean_token_logprob"":-3.1107985973358154,""token_logprobs"":[-3.4112138748168945,-2.8103833198547363]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.025053024291992,""mean_token_logprob"":-1.012526512145996,""token_logprobs"":[-2.0248396396636963,-0.0002134810492862016]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.1840829849243164,""mean_token_logprob"":-2.1840829849243164,""token_logprobs"":[-2.1840829849243164]}]"
223262,2019_12_0,Infant Cry,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.684206008911133,""mean_token_logprob"":-2.2280686696370444,""token_logprobs"":[-6.683958053588867,-1.4305104514278355e-06,-0.00024637524620629847]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.5734331607818604,""mean_token_logprob"":-1.2867165803909302,""token_logprobs"":[-2.5733842849731445,-4.8993817472364753e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.9618697166442871,""mean_token_logprob"":-0.48093485832214355,""token_logprobs"":[-0.9618673324584961,-2.3841830625315197e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.591442108154297,""mean_token_logprob"":-2.7957210540771484,""token_logprobs"":[-3.1942155361175537,-2.397226333618164]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.226811647415161,""mean_token_logprob"":-1.6134058237075806,""token_logprobs"":[-3.2268028259277344,-8.940656698541716e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.8767866492271423,""mean_token_logprob"":-0.8767866492271423,""token_logprobs"":[-0.8767866492271423]}]"
223263,2019_12_0,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.496687889099121,""mean_token_logprob"":-2.8322292963663735,""token_logprobs"":[-8.495843887329102,-2.9802276912960224e-06,-0.000841025379486382]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.924808919429779,""mean_token_logprob"":-0.4624044597148895,""token_logprobs"":[-0.9247996211051941,-9.298280929215252e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4419043064117432,""mean_token_logprob"":-0.7209521532058716,""token_logprobs"":[-1.4419033527374268,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.8030853271484375,""mean_token_logprob"":-2.9015426635742188,""token_logprobs"":[-3.32795786857605,-2.4751274585723877]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.912270188331604,""mean_token_logprob"":-0.956135094165802,""token_logprobs"":[-1.9121612310409546,-0.00010895135346800089]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.9872996807098389,""mean_token_logprob"":-1.9872996807098389,""token_logprobs"":[-1.9872996807098389]}]"
223263,2019_12_0,Trill,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.344101905822754,""mean_token_logprob"":-2.1147006352742515,""token_logprobs"":[-6.343814849853516,-1.0728830375228426e-06,-0.00028618055512197316]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.4205214977264404,""mean_token_logprob"":-1.2102607488632202,""token_logprobs"":[-2.4204795360565186,-4.207999518257566e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3043822050094604,""mean_token_logprob"":-0.6521911025047302,""token_logprobs"":[-1.3043798208236694,-2.3841830625315197e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.210742950439453,""mean_token_logprob"":-2.1053714752197266,""token_logprobs"":[-3.1809654235839844,-1.0297776460647583]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.9945662021636963,""mean_token_logprob"":-1.4972831010818481,""token_logprobs"":[-2.9945521354675293,-1.4185804502631072e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6704794764518738,""mean_token_logprob"":-0.6704794764518738,""token_logprobs"":[-0.6704794764518738]}]"
223298,2019_12_0,Seep,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.774978160858154,""mean_token_logprob"":-2.5916593869527182,""token_logprobs"":[-7.774488925933838,-1.9073468138230965e-06,-0.00048708971007727087]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.8995006084442139,""mean_token_logprob"":-0.44975030422210693,""token_logprobs"":[-0.8994889259338379,-1.168244216387393e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2744899988174438,""mean_token_logprob"":-0.6372449994087219,""token_logprobs"":[-1.274488925933838,-1.0728830375228426e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.468937873840332,""mean_token_logprob"":-3.234468936920166,""token_logprobs"":[-3.155102014541626,-3.313835859298706]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.274616241455078,""mean_token_logprob"":-1.137308120727539,""token_logprobs"":[-2.274488925933838,-0.00012742661056108773]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.961988925933838,""mean_token_logprob"":-1.961988925933838,""token_logprobs"":[-1.961988925933838]}]"
223298,2019_12_0,Seep,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.274362564086914,""mean_token_logprob"":-2.091454188028971,""token_logprobs"":[-6.2740678787231445,-1.1920922133867862e-06,-0.00029380773776210845]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.3991146087646484,""mean_token_logprob"":-1.1995573043823242,""token_logprobs"":[-2.3990678787231445,-4.672895011026412e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.461569905281067,""mean_token_logprob"":-0.7307849526405334,""token_logprobs"":[-1.4615678787231445,-2.0265558760002023e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.641613483428955,""mean_token_logprob"":-2.8208067417144775,""token_logprobs"":[-3.053114652633667,-2.588498830795288]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.336580514907837,""mean_token_logprob"":-1.6682902574539185,""token_logprobs"":[-3.3365678787231445,-1.2636104656849056e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.5865678191184998,""mean_token_logprob"":-0.5865678191184998,""token_logprobs"":[-0.5865678191184998]}]"
223396,2019_12_0,Infant Cry,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.377049446105957,""mean_token_logprob"":-3.125683148701986,""token_logprobs"":[-9.376200675964355,-4.172316494077677e-06,-0.0008445986895821989]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.633976936340332,""mean_token_logprob"":-0.816988468170166,""token_logprobs"":[-1.633960247039795,-1.6689160474925302e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.6342810988426208,""mean_token_logprob"":-0.3171405494213104,""token_logprobs"":[-0.634280264377594,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.053487777709961,""mean_token_logprob"":-3.0267438888549805,""token_logprobs"":[-3.4166393280029297,-2.6368484497070312]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.02376389503479,""mean_token_logprob"":-1.011881947517395,""token_logprobs"":[-2.023616313934326,-0.00014757021563127637]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.5925467014312744,""mean_token_logprob"":-2.5925467014312744,""token_logprobs"":[-2.5925467014312744]}]"
223396,2019_12_0,Infant Cry,definition,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.227413177490234,""mean_token_logprob"":-2.409137725830078,""token_logprobs"":[-7.226947784423828,-2.145764938177308e-06,-0.00046361665590666234]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.893294095993042,""mean_token_logprob"":-1.446647047996521,""token_logprobs"":[-2.8932461738586426,-4.792098479811102e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.698176383972168,""mean_token_logprob"":-0.349088191986084,""token_logprobs"":[-0.6981744766235352,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.024970054626465,""mean_token_logprob"":-3.0124850273132324,""token_logprobs"":[-3.858266830444336,-2.166703224182129]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.257814884185791,""mean_token_logprob"":-1.6289074420928955,""token_logprobs"":[-3.2578039169311523,-1.1086402082582936e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9177867770195007,""mean_token_logprob"":-0.9177867770195007,""token_logprobs"":[-0.9177867770195007]}]"
233067,2022_12_0,Trill,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.413355827331543,""mean_token_logprob"":-2.8044519424438477,""token_logprobs"":[-8.412611961364746,-2.0265558760002023e-06,-0.0007419217727147043]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.131371259689331,""mean_token_logprob"":-0.5656856298446655,""token_logprobs"":[-1.1313616037368774,-9.65590606938349e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.0688625574111938,""mean_token_logprob"":-0.5344312787055969,""token_logprobs"":[-1.0688616037368774,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.593235969543457,""mean_token_logprob"":-2.7966179847717285,""token_logprobs"":[-3.193861484527588,-2.39937424659729]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.1315109729766846,""mean_token_logprob"":-1.0657554864883423,""token_logprobs"":[-2.131361484527588,-0.00014959646796341985]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.9438616037368774,""mean_token_logprob"":-1.9438616037368774,""token_logprobs"":[-1.9438616037368774]}]"
233067,2022_12_0,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.549500942230225,""mean_token_logprob"":-2.183166980743408,""token_logprobs"":[-6.549278736114502,-9.536738616588991e-07,-0.0002213471452705562]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.1743099689483643,""mean_token_logprob"":-1.0871549844741821,""token_logprobs"":[-2.174278736114502,-3.123234637314454e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4242801666259766,""mean_token_logprob"":-0.7121400833129883,""token_logprobs"":[-1.4242788553237915,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.496252059936523,""mean_token_logprob"":-2.7481260299682617,""token_logprobs"":[-3.299278736114502,-2.1969733238220215]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.361783742904663,""mean_token_logprob"":-1.6808918714523315,""token_logprobs"":[-3.361778736114502,-5.006777428206988e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6117788553237915,""mean_token_logprob"":-0.6117788553237915,""token_logprobs"":[-0.6117788553237915]}]"
237025,2020_1_0,Seep,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.998506546020508,""mean_token_logprob"":-2.6661688486735025,""token_logprobs"":[-7.99768590927124,-3.576272320060525e-06,-0.0008174415561370552]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.003023624420166,""mean_token_logprob"":-0.501511812210083,""token_logprobs"":[-1.0030096769332886,-1.3947389561508317e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3155109882354736,""mean_token_logprob"":-0.6577554941177368,""token_logprobs"":[-1.3155096769332886,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.2156243324279785,""mean_token_logprob"":-3.1078121662139893,""token_logprobs"":[-3.003009796142578,-3.2126145362854004]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.003204822540283,""mean_token_logprob"":-1.0016024112701416,""token_logprobs"":[-2.003009796142578,-0.00019500737835187465]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.8625850677490234,""mean_token_logprob"":-1.8625850677490234,""token_logprobs"":[-1.8625850677490234]}]"
237025,2020_1_0,Seep,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.066823482513428,""mean_token_logprob"":-2.0222744941711426,""token_logprobs"":[-6.066457748413086,-1.5497195136049413e-06,-0.0003644755925051868]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.6259710788726807,""mean_token_logprob"":-1.3129855394363403,""token_logprobs"":[-2.6259186267852783,-5.245071224635467e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3134204149246216,""mean_token_logprob"":-0.6567102074623108,""token_logprobs"":[-1.3134186267852783,-1.7881377516459906e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.163917541503906,""mean_token_logprob"":-2.581958770751953,""token_logprobs"":[-3.0634186267852783,-2.100499153137207]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.1884257793426514,""mean_token_logprob"":-1.5942128896713257,""token_logprobs"":[-3.1884186267852783,-7.271740287251305e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.5700525045394897,""mean_token_logprob"":-0.5700525045394897,""token_logprobs"":[-0.5700525045394897]}]"
238029,2022_12_1,Infant Cry,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.190264701843262,""mean_token_logprob"":-2.730088233947754,""token_logprobs"":[-8.189812660217285,-2.7418097943154862e-06,-0.0004493180604185909]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.8712723255157471,""mean_token_logprob"":-0.43563616275787354,""token_logprobs"":[-0.8712633848190308,-8.940656698541716e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.8744888305664062,""mean_token_logprob"":-0.9372444152832031,""token_logprobs"":[-1.8744879961013794,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.761510848999023,""mean_token_logprob"":-3.3807554244995117,""token_logprobs"":[-3.494680643081665,-3.2668302059173584]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.6651002168655396,""mean_token_logprob"":-0.8325501084327698,""token_logprobs"":[-1.6650283336639404,-7.188061863416806e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.8545186519622803,""mean_token_logprob"":-1.8545186519622803,""token_logprobs"":[-1.8545186519622803]}]"
238029,2022_12_1,Infant Cry,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.0300164222717285,""mean_token_logprob"":-2.010005474090576,""token_logprobs"":[-6.029792785644531,-1.0728830375228426e-06,-0.0002227773511549458]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.292818069458008,""mean_token_logprob"":-1.146409034729004,""token_logprobs"":[-2.2927751541137695,-4.2914423829643056e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.486533761024475,""mean_token_logprob"":-0.7432668805122375,""token_logprobs"":[-1.4865318536758423,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.031701564788818,""mean_token_logprob"":-3.015850782394409,""token_logprobs"":[-3.7391457557678223,-2.292555809020996]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.0604310035705566,""mean_token_logprob"":-1.5302155017852783,""token_logprobs"":[-3.060426712036133,-4.410734163684538e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.5643690824508667,""mean_token_logprob"":-0.5643690824508667,""token_logprobs"":[-0.5643690824508667]}]"
241125,2020_2_0,Twitter,bare,Tsik,Tsik,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.82800579071045,""mean_token_logprob"":-2.942668596903483,""token_logprobs"":[-8.827537536621094,-1.7881377516459906e-06,-0.0004667146422434598]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.3563618659973145,""mean_token_logprob"":-0.6781809329986572,""token_logprobs"":[-1.356349229812622,-1.2636104656849056e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.60721755027771,""mean_token_logprob"":-0.803608775138855,""token_logprobs"":[-1.607216715812683,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-7.068418025970459,""mean_token_logprob"":-3.5342090129852295,""token_logprobs"":[-3.440718173980713,-3.627699851989746]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.3281606435775757,""mean_token_logprob"":-0.6640803217887878,""token_logprobs"":[-1.3280075788497925,-0.0001530530134914443]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.731349229812622,""mean_token_logprob"":-1.731349229812622,""token_logprobs"":[-1.731349229812622]}]"
241125,2020_2_0,Twitter,definition,Twitter,Twitter,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.137495994567871,""mean_token_logprob"":-2.712498664855957,""token_logprobs"":[-8.137246131896973,-1.1920922133867862e-06,-0.0002489972102921456]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-3.2692840099334717,""mean_token_logprob"":-1.6346420049667358,""token_logprobs"":[-3.269242763519287,-4.136476854910143e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.7806013822555542,""mean_token_logprob"":-0.8903006911277771,""token_logprobs"":[-1.78059983253479,-1.5497195136049413e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.141639709472656,""mean_token_logprob"":-3.070819854736328,""token_logprobs"":[-3.614281177520752,-2.5273585319519043]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.3904614448547363,""mean_token_logprob"":-1.6952307224273682,""token_logprobs"":[-3.390458345413208,-3.099436753473128e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.33174267411231995,""mean_token_logprob"":-0.33174267411231995,""token_logprobs"":[-0.33174267411231995]}]"
248263,2022_9_0,Twitter,bare,Tsik,Tsik,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.303836822509766,""mean_token_logprob"":-3.1012789408365884,""token_logprobs"":[-9.30341911315918,-2.0265558760002023e-06,-0.00041571559268049896]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.3674917221069336,""mean_token_logprob"":-1.1837458610534668,""token_logprobs"":[-2.3674800395965576,-1.168244216387393e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-2.2926223278045654,""mean_token_logprob"":-1.1463111639022827,""token_logprobs"":[-2.292621612548828,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-7.444839000701904,""mean_token_logprob"":-3.722419500350952,""token_logprobs"":[-3.5478875637054443,-3.89695143699646]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-0.9709091186523438,""mean_token_logprob"":-0.4854545593261719,""token_logprobs"":[-0.970801830291748,-0.0001072826053132303]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9840573072433472,""mean_token_logprob"":-0.9840573072433472,""token_logprobs"":[-0.9840573072433472]}]"
248263,2022_9_0,Twitter,definition,Twitter,Twitter,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.383496284484863,""mean_token_logprob"":-3.1278320948282876,""token_logprobs"":[-9.383291244506836,-1.311301275563892e-06,-0.00020394629973452538]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-4.2674713134765625,""mean_token_logprob"":-2.1337356567382812,""token_logprobs"":[-4.267423152923584,-4.827859811484814e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-2.3232481479644775,""mean_token_logprob"":-1.1616240739822388,""token_logprobs"":[-2.3232462406158447,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.700496673583984,""mean_token_logprob"":-2.850248336791992,""token_logprobs"":[-3.6364197731018066,-2.064077138900757]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.756030559539795,""mean_token_logprob"":-1.8780152797698975,""token_logprobs"":[-3.7560267448425293,-3.933898824470816e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.20424313843250275,""mean_token_logprob"":-0.20424313843250275,""token_logprobs"":[-0.20424313843250275]}]"
268974,2022_12_1,Phee,bare,Phee,Phee,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.238444328308105,""mean_token_logprob"":-2.746148109436035,""token_logprobs"":[-8.23780345916748,-2.264974000354414e-06,-0.0006386386230587959]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.8672568798065186,""mean_token_logprob"":-0.4336284399032593,""token_logprobs"":[-0.8672475814819336,-9.298280929215252e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3405072689056396,""mean_token_logprob"":-0.6702536344528198,""token_logprobs"":[-1.3405064344406128,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.405401229858398,""mean_token_logprob"":-2.702700614929199,""token_logprobs"":[-3.2561898231506348,-2.1492111682891846]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.245882272720337,""mean_token_logprob"":-1.1229411363601685,""token_logprobs"":[-2.245807409286499,-7.486063259420916e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.9812047481536865,""mean_token_logprob"":-1.9812047481536865,""token_logprobs"":[-1.9812047481536865]}]"
268974,2022_12_1,Phee,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.660672187805176,""mean_token_logprob"":-2.220224062601725,""token_logprobs"":[-6.660384654998779,-1.0728830375228426e-06,-0.0002865380665753037]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.787425994873047,""mean_token_logprob"":-1.3937129974365234,""token_logprobs"":[-2.7873804569244385,-4.5536911784438416e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2689546346664429,""mean_token_logprob"":-0.6344773173332214,""token_logprobs"":[-1.2689528465270996,-1.7881377516459906e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.76862907409668,""mean_token_logprob"":-2.88431453704834,""token_logprobs"":[-3.587928533554077,-2.1807007789611816]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.842120409011841,""mean_token_logprob"":-1.4210602045059204,""token_logprobs"":[-2.842115640640259,-4.768360213347478e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6666272282600403,""mean_token_logprob"":-0.6666272282600403,""token_logprobs"":[-0.6666272282600403]}]"
