event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
595018,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3865102529525757,""mean_token_logprob"":-1.3865102529525757,""token_logprobs"":[-1.3865102529525757]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3865102529525757,""mean_token_logprob"":-1.3865102529525757,""token_logprobs"":[-1.3865102529525757]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5115103721618652,""mean_token_logprob"":-2.5115103721618652,""token_logprobs"":[-2.5115103721618652]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8865102529525757,""mean_token_logprob"":-1.8865102529525757,""token_logprobs"":[-1.8865102529525757]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6365102529525757,""mean_token_logprob"":-1.6365102529525757,""token_logprobs"":[-1.6365102529525757]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.011510372161865,""mean_token_logprob"":-4.011510372161865,""token_logprobs"":[-4.011510372161865]}]",A,false
598116,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6431138515472412,""mean_token_logprob"":-1.6431138515472412,""token_logprobs"":[-1.6431138515472412]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5181138515472412,""mean_token_logprob"":-1.5181138515472412,""token_logprobs"":[-1.5181138515472412]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.393113851547241,""mean_token_logprob"":-2.393113851547241,""token_logprobs"":[-2.393113851547241]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.3306138515472412,""mean_token_logprob"":-1.3306138515472412,""token_logprobs"":[-1.3306138515472412]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9556138515472412,""mean_token_logprob"":-1.9556138515472412,""token_logprobs"":[-1.9556138515472412]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.768113851547241,""mean_token_logprob"":-2.768113851547241,""token_logprobs"":[-2.768113851547241]}]",D,false
598781,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5210057497024536,""mean_token_logprob"":-1.5210057497024536,""token_logprobs"":[-1.5210057497024536]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4585057497024536,""mean_token_logprob"":-1.4585057497024536,""token_logprobs"":[-1.4585057497024536]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.771005630493164,""mean_token_logprob"":-2.771005630493164,""token_logprobs"":[-2.771005630493164]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.3960057497024536,""mean_token_logprob"":-1.3960057497024536,""token_logprobs"":[-1.3960057497024536]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7710057497024536,""mean_token_logprob"":-1.7710057497024536,""token_logprobs"":[-1.7710057497024536]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.458505630493164,""mean_token_logprob"":-4.458505630493164,""token_logprobs"":[-4.458505630493164]}]",D,false
609454,Infant Cry,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4911309480667114,""mean_token_logprob"":-1.4911309480667114,""token_logprobs"":[-1.4911309480667114]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5536309480667114,""mean_token_logprob"":-1.5536309480667114,""token_logprobs"":[-1.5536309480667114]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.866130828857422,""mean_token_logprob"":-2.866130828857422,""token_logprobs"":[-2.866130828857422]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9286309480667114,""mean_token_logprob"":-1.9286309480667114,""token_logprobs"":[-1.9286309480667114]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6161309480667114,""mean_token_logprob"":-1.6161309480667114,""token_logprobs"":[-1.6161309480667114]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.116130828857422,""mean_token_logprob"":-2.116130828857422,""token_logprobs"":[-2.116130828857422]}]",A,true
610080,Tsik,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3980255126953125,""mean_token_logprob"":-1.3980255126953125,""token_logprobs"":[-1.3980255126953125]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3980255126953125,""mean_token_logprob"":-1.3980255126953125,""token_logprobs"":[-1.3980255126953125]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5855255126953125,""mean_token_logprob"":-2.5855255126953125,""token_logprobs"":[-2.5855255126953125]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.7105255126953125,""mean_token_logprob"":-1.7105255126953125,""token_logprobs"":[-1.7105255126953125]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6480255126953125,""mean_token_logprob"":-1.6480255126953125,""token_logprobs"":[-1.6480255126953125]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.2730255126953125,""mean_token_logprob"":-4.2730255126953125,""token_logprobs"":[-4.2730255126953125]}]",A,false
614582,Tsik,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.300237774848938,""mean_token_logprob"":-1.300237774848938,""token_logprobs"":[-1.300237774848938]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.425237774848938,""mean_token_logprob"":-1.425237774848938,""token_logprobs"":[-1.425237774848938]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.6127376556396484,""mean_token_logprob"":-2.6127376556396484,""token_logprobs"":[-2.6127376556396484]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.800237774848938,""mean_token_logprob"":-1.800237774848938,""token_logprobs"":[-1.800237774848938]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.737737774848938,""mean_token_logprob"":-1.737737774848938,""token_logprobs"":[-1.737737774848938]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.6127376556396484,""mean_token_logprob"":-3.6127376556396484,""token_logprobs"":[-3.6127376556396484]}]",A,false
614794,Tsik,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.248863935470581,""mean_token_logprob"":-1.248863935470581,""token_logprobs"":[-1.248863935470581]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.436363935470581,""mean_token_logprob"":-1.436363935470581,""token_logprobs"":[-1.436363935470581]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.623863935470581,""mean_token_logprob"":-2.623863935470581,""token_logprobs"":[-2.623863935470581]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.936363935470581,""mean_token_logprob"":-1.936363935470581,""token_logprobs"":[-1.936363935470581]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.686363935470581,""mean_token_logprob"":-1.686363935470581,""token_logprobs"":[-1.686363935470581]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.31136417388916,""mean_token_logprob"":-4.31136417388916,""token_logprobs"":[-4.31136417388916]}]",A,false
622260,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6530243158340454,""mean_token_logprob"":-1.6530243158340454,""token_logprobs"":[-1.6530243158340454]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4655243158340454,""mean_token_logprob"":-1.4655243158340454,""token_logprobs"":[-1.4655243158340454]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.653024196624756,""mean_token_logprob"":-2.653024196624756,""token_logprobs"":[-2.653024196624756]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2780243158340454,""mean_token_logprob"":-1.2780243158340454,""token_logprobs"":[-1.2780243158340454]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7155243158340454,""mean_token_logprob"":-1.7155243158340454,""token_logprobs"":[-1.7155243158340454]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.340524196624756,""mean_token_logprob"":-4.340524196624756,""token_logprobs"":[-4.340524196624756]}]",D,false
622312,Tsik,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3659710884094238,""mean_token_logprob"":-1.3659710884094238,""token_logprobs"":[-1.3659710884094238]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4909710884094238,""mean_token_logprob"":-1.4909710884094238,""token_logprobs"":[-1.4909710884094238]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.678471088409424,""mean_token_logprob"":-2.678471088409424,""token_logprobs"":[-2.678471088409424]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9284710884094238,""mean_token_logprob"":-1.9284710884094238,""token_logprobs"":[-1.9284710884094238]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6159710884094238,""mean_token_logprob"":-1.6159710884094238,""token_logprobs"":[-1.6159710884094238]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.678471088409424,""mean_token_logprob"":-2.678471088409424,""token_logprobs"":[-2.678471088409424]}]",A,false
622320,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.2831186056137085,""mean_token_logprob"":-1.2831186056137085,""token_logprobs"":[-1.2831186056137085]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4706186056137085,""mean_token_logprob"":-1.4706186056137085,""token_logprobs"":[-1.4706186056137085]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.595618724822998,""mean_token_logprob"":-2.595618724822998,""token_logprobs"":[-2.595618724822998]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9081186056137085,""mean_token_logprob"":-1.9081186056137085,""token_logprobs"":[-1.9081186056137085]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6581186056137085,""mean_token_logprob"":-1.6581186056137085,""token_logprobs"":[-1.6581186056137085]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.658118724822998,""mean_token_logprob"":-4.658118724822998,""token_logprobs"":[-4.658118724822998]}]",A,false
622417,Seep,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3167058229446411,""mean_token_logprob"":-1.3167058229446411,""token_logprobs"":[-1.3167058229446411]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5042058229446411,""mean_token_logprob"":-1.5042058229446411,""token_logprobs"":[-1.5042058229446411]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.8792057037353516,""mean_token_logprob"":-2.8792057037353516,""token_logprobs"":[-2.8792057037353516]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8167058229446411,""mean_token_logprob"":-1.8167058229446411,""token_logprobs"":[-1.8167058229446411]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5667058229446411,""mean_token_logprob"":-1.5667058229446411,""token_logprobs"":[-1.5667058229446411]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.316705703735352,""mean_token_logprob"":-4.316705703735352,""token_logprobs"":[-4.316705703735352]}]",A,false
622758,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5911738872528076,""mean_token_logprob"":-1.5911738872528076,""token_logprobs"":[-1.5911738872528076]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4661738872528076,""mean_token_logprob"":-1.4661738872528076,""token_logprobs"":[-1.4661738872528076]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5286738872528076,""mean_token_logprob"":-2.5286738872528076,""token_logprobs"":[-2.5286738872528076]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.2786738872528076,""mean_token_logprob"":-1.2786738872528076,""token_logprobs"":[-1.2786738872528076]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9036738872528076,""mean_token_logprob"":-1.9036738872528076,""token_logprobs"":[-1.9036738872528076]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.8411738872528076,""mean_token_logprob"":-3.8411738872528076,""token_logprobs"":[-3.8411738872528076]}]",D,false
623382,Seep,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.2893255949020386,""mean_token_logprob"":-1.2893255949020386,""token_logprobs"":[-1.2893255949020386]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5393255949020386,""mean_token_logprob"":-1.5393255949020386,""token_logprobs"":[-1.5393255949020386]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.664325714111328,""mean_token_logprob"":-2.664325714111328,""token_logprobs"":[-2.664325714111328]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.7268255949020386,""mean_token_logprob"":-1.7268255949020386,""token_logprobs"":[-1.7268255949020386]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6018255949020386,""mean_token_logprob"":-1.6018255949020386,""token_logprobs"":[-1.6018255949020386]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.414325714111328,""mean_token_logprob"":-4.414325714111328,""token_logprobs"":[-4.414325714111328]}]",A,false
623573,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.37506103515625,""mean_token_logprob"":-1.37506103515625,""token_logprobs"":[-1.37506103515625]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.43756103515625,""mean_token_logprob"":-1.43756103515625,""token_logprobs"":[-1.43756103515625]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.81256103515625,""mean_token_logprob"":-2.81256103515625,""token_logprobs"":[-2.81256103515625]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.06256103515625,""mean_token_logprob"":-2.06256103515625,""token_logprobs"":[-2.06256103515625]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.75006103515625,""mean_token_logprob"":-1.75006103515625,""token_logprobs"":[-1.75006103515625]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.25006103515625,""mean_token_logprob"":-2.25006103515625,""token_logprobs"":[-2.25006103515625]}]",A,false
623621,Seep,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.1207633018493652,""mean_token_logprob"":-1.1207633018493652,""token_logprobs"":[-1.1207633018493652]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4332633018493652,""mean_token_logprob"":-1.4332633018493652,""token_logprobs"":[-1.4332633018493652]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.4332633018493652,""mean_token_logprob"":-2.4332633018493652,""token_logprobs"":[-2.4332633018493652]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9957633018493652,""mean_token_logprob"":-1.9957633018493652,""token_logprobs"":[-1.9957633018493652]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8082633018493652,""mean_token_logprob"":-1.8082633018493652,""token_logprobs"":[-1.8082633018493652]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.245763301849365,""mean_token_logprob"":-4.245763301849365,""token_logprobs"":[-4.245763301849365]}]",A,false
623676,Infant Cry,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4158036708831787,""mean_token_logprob"":-1.4158036708831787,""token_logprobs"":[-1.4158036708831787]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4783036708831787,""mean_token_logprob"":-1.4783036708831787,""token_logprobs"":[-1.4783036708831787]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.7908036708831787,""mean_token_logprob"":-2.7908036708831787,""token_logprobs"":[-2.7908036708831787]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.1658036708831787,""mean_token_logprob"":-2.1658036708831787,""token_logprobs"":[-2.1658036708831787]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6658036708831787,""mean_token_logprob"":-1.6658036708831787,""token_logprobs"":[-1.6658036708831787]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.1033036708831787,""mean_token_logprob"":-2.1033036708831787,""token_logprobs"":[-2.1033036708831787]}]",A,true
623691,Infant Cry,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3840105533599854,""mean_token_logprob"":-1.3840105533599854,""token_logprobs"":[-1.3840105533599854]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5090105533599854,""mean_token_logprob"":-1.5090105533599854,""token_logprobs"":[-1.5090105533599854]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.9465105533599854,""mean_token_logprob"":-2.9465105533599854,""token_logprobs"":[-2.9465105533599854]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.0715105533599854,""mean_token_logprob"":-2.0715105533599854,""token_logprobs"":[-2.0715105533599854]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6965105533599854,""mean_token_logprob"":-1.6965105533599854,""token_logprobs"":[-1.6965105533599854]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.1340105533599854,""mean_token_logprob"":-2.1340105533599854,""token_logprobs"":[-2.1340105533599854]}]",A,true
623713,Seep,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.330729365348816,""mean_token_logprob"":-1.330729365348816,""token_logprobs"":[-1.330729365348816]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.518229365348816,""mean_token_logprob"":-1.518229365348816,""token_logprobs"":[-1.518229365348816]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.5807294845581055,""mean_token_logprob"":-2.5807294845581055,""token_logprobs"":[-2.5807294845581055]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.643229365348816,""mean_token_logprob"":-1.643229365348816,""token_logprobs"":[-1.643229365348816]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.705729365348816,""mean_token_logprob"":-1.705729365348816,""token_logprobs"":[-1.705729365348816]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.8307294845581055,""mean_token_logprob"":-3.8307294845581055,""token_logprobs"":[-3.8307294845581055]}]",A,false
623831,Tsik,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3577321767807007,""mean_token_logprob"":-1.3577321767807007,""token_logprobs"":[-1.3577321767807007]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4202321767807007,""mean_token_logprob"":-1.4202321767807007,""token_logprobs"":[-1.4202321767807007]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.6702322959899902,""mean_token_logprob"":-2.6702322959899902,""token_logprobs"":[-2.6702322959899902]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9202321767807007,""mean_token_logprob"":-1.9202321767807007,""token_logprobs"":[-1.9202321767807007]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6077321767807007,""mean_token_logprob"":-1.6077321767807007,""token_logprobs"":[-1.6077321767807007]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.7327322959899902,""mean_token_logprob"":-3.7327322959899902,""token_logprobs"":[-3.7327322959899902]}]",A,false
624179,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.358415126800537,""mean_token_logprob"":-1.358415126800537,""token_logprobs"":[-1.358415126800537]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.358415126800537,""mean_token_logprob"":-1.358415126800537,""token_logprobs"":[-1.358415126800537]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.608415126800537,""mean_token_logprob"":-2.608415126800537,""token_logprobs"":[-2.608415126800537]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.608415126800537,""mean_token_logprob"":-1.608415126800537,""token_logprobs"":[-1.608415126800537]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.858415126800537,""mean_token_logprob"":-1.858415126800537,""token_logprobs"":[-1.858415126800537]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.045915126800537,""mean_token_logprob"":-4.045915126800537,""token_logprobs"":[-4.045915126800537]}]",A,false
624712,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4164825677871704,""mean_token_logprob"":-1.4164825677871704,""token_logprobs"":[-1.4164825677871704]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4164825677871704,""mean_token_logprob"":-1.4164825677871704,""token_logprobs"":[-1.4164825677871704]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.416482448577881,""mean_token_logprob"":-2.416482448577881,""token_logprobs"":[-2.416482448577881]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.9164825677871704,""mean_token_logprob"":-1.9164825677871704,""token_logprobs"":[-1.9164825677871704]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7289825677871704,""mean_token_logprob"":-1.7289825677871704,""token_logprobs"":[-1.7289825677871704]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.791482448577881,""mean_token_logprob"":-2.791482448577881,""token_logprobs"":[-2.791482448577881]}]",A,false
625053,Twitter,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3382841348648071,""mean_token_logprob"":-1.3382841348648071,""token_logprobs"":[-1.3382841348648071]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.2757841348648071,""mean_token_logprob"":-1.2757841348648071,""token_logprobs"":[-1.2757841348648071]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.0257840156555176,""mean_token_logprob"":-3.0257840156555176,""token_logprobs"":[-3.0257840156555176]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.7132841348648071,""mean_token_logprob"":-1.7132841348648071,""token_logprobs"":[-1.7132841348648071]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7132841348648071,""mean_token_logprob"":-1.7132841348648071,""token_logprobs"":[-1.7132841348648071]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.400784015655518,""mean_token_logprob"":-4.400784015655518,""token_logprobs"":[-4.400784015655518]}]",B,false
628729,Infant Cry,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6000605821609497,""mean_token_logprob"":-1.6000605821609497,""token_logprobs"":[-1.6000605821609497]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5375605821609497,""mean_token_logprob"":-1.5375605821609497,""token_logprobs"":[-1.5375605821609497]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.78756046295166,""mean_token_logprob"":-2.78756046295166,""token_logprobs"":[-2.78756046295166]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.8500605821609497,""mean_token_logprob"":-1.8500605821609497,""token_logprobs"":[-1.8500605821609497]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6625605821609497,""mean_token_logprob"":-1.6625605821609497,""token_logprobs"":[-1.6625605821609497]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.10006046295166,""mean_token_logprob"":-2.10006046295166,""token_logprobs"":[-2.10006046295166]}]",B,false
631448,Trill,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4207282066345215,""mean_token_logprob"":-1.4207282066345215,""token_logprobs"":[-1.4207282066345215]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4832282066345215,""mean_token_logprob"":-1.4832282066345215,""token_logprobs"":[-1.4832282066345215]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.8582282066345215,""mean_token_logprob"":-2.8582282066345215,""token_logprobs"":[-2.8582282066345215]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-1.7332282066345215,""mean_token_logprob"":-1.7332282066345215,""token_logprobs"":[-1.7332282066345215]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6082282066345215,""mean_token_logprob"":-1.6082282066345215,""token_logprobs"":[-1.6082282066345215]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.0457282066345215,""mean_token_logprob"":-3.0457282066345215,""token_logprobs"":[-3.0457282066345215]}]",A,false
